id,referencia,marca,capacidad,ciudad,responsable
331,"ACH01,ACH22,ACH43","sony, rico, kelley",1813,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7805,"ACH01,ACH22,ACH43","sony, rico, kelley",1115,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
706,"ACH01,ACH22,ACH43","sony, rico, kelley",1927,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2562,"ACH01,ACH22,ACH43","sony, rico, kelley",900,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
757,"ACH01,ACH22,ACH43","sony, rico, kelley",162,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4043,"ACH01,ACH22,ACH43","sony, rico, kelley",688,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5457,"ACH01,ACH22,ACH43","sony, rico, kelley",855,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6265,"ACH01,ACH22,ACH43","sony, rico, kelley",1543,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9157,"ACH01,ACH22,ACH43","sony, rico, kelley",1821,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
392,"ACH01,ACH22,ACH43","sony, rico, kelley",915,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7918,"ACH01,ACH22,ACH43","sony, rico, kelley",1871,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2823,"ACH01,ACH22,ACH43","sony, rico, kelley",437,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3718,"ACH01,ACH22,ACH43","sony, rico, kelley",605,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6077,"ACH01,ACH22,ACH43","sony, rico, kelley",1392,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4690,"ACH01,ACH22,ACH43","sony, rico, kelley",415,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1225,"ACH01,ACH22,ACH43","sony, rico, kelley",1676,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
428,"ACH01,ACH22,ACH43","sony, rico, kelley",921,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8911,"ACH01,ACH22,ACH43","sony, rico, kelley",1284,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5887,"ACH01,ACH22,ACH43","sony, rico, kelley",880,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7752,"ACH01,ACH22,ACH43","sony, rico, kelley",496,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3424,"ACH01,ACH22,ACH43","sony, rico, kelley",610,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
981,"ACH01,ACH22,ACH43","sony, rico, kelley",1549,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1286,"ACH01,ACH22,ACH43","sony, rico, kelley",1192,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8985,"ACH01,ACH22,ACH43","sony, rico, kelley",593,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8998,"ACH01,ACH22,ACH43","sony, rico, kelley",526,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3223,"ACH01,ACH22,ACH43","sony, rico, kelley",513,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7085,"ACH01,ACH22,ACH43","sony, rico, kelley",863,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3031,"ACH01,ACH22,ACH43","sony, rico, kelley",1242,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8939,"ACH01,ACH22,ACH43","sony, rico, kelley",1649,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2046,"ACH01,ACH22,ACH43","sony, rico, kelley",512,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6310,"ACH01,ACH22,ACH43","sony, rico, kelley",355,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3692,"ACH01,ACH22,ACH43","sony, rico, kelley",1979,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8792,"ACH01,ACH22,ACH43","sony, rico, kelley",407,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5289,"ACH01,ACH22,ACH43","sony, rico, kelley",1246,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7880,"ACH01,ACH22,ACH43","sony, rico, kelley",267,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8618,"ACH01,ACH22,ACH43","sony, rico, kelley",500,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1956,"ACH01,ACH22,ACH43","sony, rico, kelley",367,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4981,"ACH01,ACH22,ACH43","sony, rico, kelley",1595,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6358,"ACH01,ACH22,ACH43","sony, rico, kelley",1147,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
471,"ACH01,ACH22,ACH43","sony, rico, kelley",1391,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2315,"ACH01,ACH22,ACH43","sony, rico, kelley",703,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7658,"ACH01,ACH22,ACH43","sony, rico, kelley",433,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
411,"ACH01,ACH22,ACH43","sony, rico, kelley",1605,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9388,"ACH01,ACH22,ACH43","sony, rico, kelley",669,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4103,"ACH01,ACH22,ACH43","sony, rico, kelley",1712,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2087,"ACH01,ACH22,ACH43","sony, rico, kelley",1828,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3686,"ACH01,ACH22,ACH43","sony, rico, kelley",1804,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2121,"ACH01,ACH22,ACH43","sony, rico, kelley",349,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5597,"ACH01,ACH22,ACH43","sony, rico, kelley",1828,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9979,"ACH01,ACH22,ACH43","sony, rico, kelley",1357,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5302,"ACH01,ACH22,ACH43","sony, rico, kelley",1294,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
584,"ACH01,ACH22,ACH43","sony, rico, kelley",1061,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3861,"ACH01,ACH22,ACH43","sony, rico, kelley",1097,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6856,"ACH01,ACH22,ACH43","sony, rico, kelley",970,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
305,"ACH01,ACH22,ACH43","sony, rico, kelley",2000,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8657,"ACH01,ACH22,ACH43","sony, rico, kelley",1656,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7032,"ACH01,ACH22,ACH43","sony, rico, kelley",663,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1508,"ACH01,ACH22,ACH43","sony, rico, kelley",117,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
976,"ACH01,ACH22,ACH43","sony, rico, kelley",1210,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7741,"ACH01,ACH22,ACH43","sony, rico, kelley",1600,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7924,"ACH01,ACH22,ACH43","sony, rico, kelley",1247,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7398,"ACH01,ACH22,ACH43","sony, rico, kelley",1292,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2070,"ACH01,ACH22,ACH43","sony, rico, kelley",795,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9010,"ACH01,ACH22,ACH43","sony, rico, kelley",586,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5266,"ACH01,ACH22,ACH43","sony, rico, kelley",1882,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4766,"ACH01,ACH22,ACH43","sony, rico, kelley",1489,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2973,"ACH01,ACH22,ACH43","sony, rico, kelley",1721,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5955,"ACH01,ACH22,ACH43","sony, rico, kelley",1451,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6905,"ACH01,ACH22,ACH43","sony, rico, kelley",663,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1395,"ACH01,ACH22,ACH43","sony, rico, kelley",795,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8875,"ACH01,ACH22,ACH43","sony, rico, kelley",1487,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9512,"ACH01,ACH22,ACH43","sony, rico, kelley",238,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2398,"ACH01,ACH22,ACH43","sony, rico, kelley",1658,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2883,"ACH01,ACH22,ACH43","sony, rico, kelley",1764,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2558,"ACH01,ACH22,ACH43","sony, rico, kelley",1021,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9467,"ACH01,ACH22,ACH43","sony, rico, kelley",1639,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8402,"ACH01,ACH22,ACH43","sony, rico, kelley",829,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6369,"ACH01,ACH22,ACH43","sony, rico, kelley",532,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5148,"ACH01,ACH22,ACH43","sony, rico, kelley",1657,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1631,"ACH01,ACH22,ACH43","sony, rico, kelley",1929,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6652,"ACH01,ACH22,ACH43","sony, rico, kelley",1948,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3868,"ACH01,ACH22,ACH43","sony, rico, kelley",373,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5867,"ACH01,ACH22,ACH43","sony, rico, kelley",1581,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5481,"ACH01,ACH22,ACH43","sony, rico, kelley",1764,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7947,"ACH01,ACH22,ACH43","sony, rico, kelley",1696,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6369,"ACH01,ACH22,ACH43","sony, rico, kelley",1947,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1467,"ACH01,ACH22,ACH43","sony, rico, kelley",1724,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9320,"ACH01,ACH22,ACH43","sony, rico, kelley",1760,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7546,"ACH01,ACH22,ACH43","sony, rico, kelley",1121,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3014,"ACH01,ACH22,ACH43","sony, rico, kelley",980,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6133,"ACH01,ACH22,ACH43","sony, rico, kelley",1632,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3445,"ACH01,ACH22,ACH43","sony, rico, kelley",1296,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5427,"ACH01,ACH22,ACH43","sony, rico, kelley",1368,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1014,"ACH01,ACH22,ACH43","sony, rico, kelley",804,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6154,"ACH01,ACH22,ACH43","sony, rico, kelley",1615,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9325,"ACH01,ACH22,ACH43","sony, rico, kelley",1069,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3700,"ACH01,ACH22,ACH43","sony, rico, kelley",895,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8353,"ACH01,ACH22,ACH43","sony, rico, kelley",845,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4987,"ACH01,ACH22,ACH43","sony, rico, kelley",604,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9432,"ACH01,ACH22,ACH43","sony, rico, kelley",438,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3520,"ACH01,ACH22,ACH43","sony, rico, kelley",534,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8203,"ACH01,ACH22,ACH43","sony, rico, kelley",1050,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2813,"ACH01,ACH22,ACH43","sony, rico, kelley",1821,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
444,"ACH01,ACH22,ACH43","sony, rico, kelley",274,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8136,"ACH01,ACH22,ACH43","sony, rico, kelley",1617,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2934,"ACH01,ACH22,ACH43","sony, rico, kelley",494,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3872,"ACH01,ACH22,ACH43","sony, rico, kelley",919,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9540,"ACH01,ACH22,ACH43","sony, rico, kelley",1172,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5309,"ACH01,ACH22,ACH43","sony, rico, kelley",1767,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
